CityId,DistrictId,CityName,DistrictName,WheatYield,BarleyYield,OatYield,CottonYield,SoybeanYield,TomatoYield,CanolaYield,PotatoYield,SugarbeetYield,OnionYield,BeanYield,LentilYield,ChickpeaYield,PeanutYield,RiceYield,CornYield,SunflowerYield
31,15,HATAY,YAYLADA?I,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
31,17,HATAY,ALTINÖZÜ,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
31,20,HATAY,DEFNE,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
33,25,MERS?N,AYDINCIK,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
31,26,HATAY,SAMANDA?,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
31,28,HATAY,REYHANLI,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
31,30,HATAY,ANTAKYA,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
33,31,MERS?N,BOZYAZI,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
31,32,HATAY,KUMLU,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
7,34,ANTALYA,DEMRE,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
33,36,MERS?N,ANAMUR,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
31,37,HATAY,BELEN,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
7,38,ANTALYA,GAZ?PA?A,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
31,39,HATAY,ARSUZ,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
33,40,MERS?N,GÜLNAR,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
7,43,ANTALYA,F?N?KE,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
31,44,HATAY,KIRIKHAN,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
31,45,HATAY,?SKENDERUN,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
7,47,ANTALYA,KA?,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
70,49,KARAMAN,SARIVEL?LER,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
1,51,ADANA,KARATA?,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
31,52,HATAY,PAYAS,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
7,54,ANTALYA,KEMER,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
7,55,ANTALYA,ALANYA,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
70,59,KARAMAN,BA?YAYLA,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
79,61,K?L?S,ELBEYL?,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
70,69,KARAMAN,ERMENEK,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
79,70,K?L?S,MERKEZ,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
1,75,ADANA,YUMURTALIK,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
31,76,HATAY,HASSA,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
7,77,ANTALYA,KUMLUCA,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
33,78,MERS?N,YEN??EH?R,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
79,79,K?L?S,POLATEL?,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
31,81,HATAY,DÖRTYOL,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
33,87,MERS?N,MEZ?TL?,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
33,88,MERS?N,MUT,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
27,89,GAZ?ANTEP,KARKAMI?,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
33,90,MERS?N,MERKEZ,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
42,91,KONYA,TA?KENT,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
63,92,?ANLIURFA,AKÇAKALE,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
7,94,ANTALYA,MERKEZ,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
31,95,HATAY,ERZ?N,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
48,96,MU?LA,FETH?YE,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
63,97,?ANLIURFA,HARRAN,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
79,98,K?L?S,MUSABEYL?,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
48,99,MU?LA,DATÇA,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
7,100,ANTALYA,ELMALI,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
33,101,MERS?N,S?L?FKE,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
7,102,ANTALYA,KONYAALTI,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
27,103,GAZ?ANTEP,O?UZEL?,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
1,104,ADANA,YÜRE??R,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
1,105,ADANA,SEYHAN,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
48,106,MU?LA,ORTACA,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
48,107,MU?LA,SEYD?KEMER,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
80,108,OSMAN?YE,TOPRAKKALE,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
7,109,ANTALYA,GÜNDO?MU?,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
27,110,GAZ?ANTEP,?AH?NBEY,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
42,111,KONYA,HAD?M,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
1,113,ADANA,ÇUKUROVA,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
27,114,GAZ?ANTEP,?SLAH?YE,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
80,116,OSMAN?YE,HASANBEYL?,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
15,117,BURDUR,ALTINYAYLA,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
33,118,MERS?N,ERDEML?,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
48,119,MU?LA,DALAMAN,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
63,120,?ANLIURFA,SURUÇ,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
48,122,MU?LA,MARMAR?S,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
63,123,?ANLIURFA,MERKEZ,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
63,125,?ANLIURFA,CEYLANPINAR,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
7,126,ANTALYA,KEPEZ,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
33,129,MERS?N,TOROSLAR,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
80,130,OSMAN?YE,MERKEZ,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
1,131,ADANA,SARIÇAM,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
1,132,ADANA,CEYHAN,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
63,135,?ANLIURFA,B?REC?K,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
80,136,OSMAN?YE,BAHÇE,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
27,137,GAZ?ANTEP,N?Z?P,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
7,140,ANTALYA,AKSU,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
27,142,GAZ?ANTEP,NURDA?I,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
42,144,KONYA,BOZKIR,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
20,145,DEN?ZL?,ÇAMEL?,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
48,146,MU?LA,KÖYCE??Z,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
7,147,ANTALYA,DÖ?EMEALTI,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
48,148,MU?LA,ULA,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
27,150,GAZ?ANTEP,MERKEZ,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
42,151,KONYA,GÜNEYSINIR,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
33,152,MERS?N,ÇAMLIYAYLA,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
42,153,KONYA,YALIHÜYÜK,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
48,155,MU?LA,BODRUM,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
7,156,ANTALYA,AKSEK?,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
15,157,BURDUR,GÖLH?SAR,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
7,158,ANTALYA,?BRADI,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
70,160,KARAMAN,KAZIMKARABEK?R,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
27,161,GAZ?ANTEP,YAVUZEL?,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
42,162,KONYA,AHIRLI,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
7,163,ANTALYA,SER?K,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
33,164,MERS?N,TARSUS,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
1,165,ADANA,?MAMO?LU,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
80,166,OSMAN?YE,DÜZ?Ç?,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
7,167,ANTALYA,KORKUTEL?,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
15,168,BURDUR,ÇAVDIR,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
47,169,MARD?N,KIZILTEPE,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
1,170,ADANA,KARA?SALI,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
63,171,?ANLIURFA,HALFET?,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
20,172,DEN?ZL?,BEYA?AÇ,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
47,173,MARD?N,NUSAYB?N,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
7,176,ANTALYA,MANAVGAT,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
46,177,KAHRAMANMARA?,TÜRKO?LU,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
42,179,KONYA,HALKAPINAR,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
63,180,?ANLIURFA,BOZOVA,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
15,181,BURDUR,TEFENN?,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
63,182,?ANLIURFA,HAL?L?YE,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
27,183,GAZ?ANTEP,ARABAN,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
42,184,KONYA,DEREBUCAK,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
70,186,KARAMAN,MERKEZ,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
47,189,MARD?N,YE??LL?,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
42,190,KONYA,AKÖREN,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
30,191,HAKKAR?,DEREC?K,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
15,192,BURDUR,KEMER,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
15,193,BURDUR,KARAMANLI,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
63,194,?ANLIURFA,KARAKÖPRÜ,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
70,195,KARAMAN,AYRANCI,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
73,197,?IRNAK,C?ZRE,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
47,198,MARD?N,ÖMERL?,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
73,199,?IRNAK,?D?L,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
15,200,BURDUR,BUCAK,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
48,201,MU?LA,MERKEZ,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
63,202,?ANLIURFA,V?RAN?EH?R,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
47,203,MARD?N,DER?K,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
73,206,?IRNAK,S?LOP?,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
15,208,BURDUR,ÇELT?KÇ?,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
47,209,MARD?N,MERKEZ,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
1,210,ADANA,POZANTI,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
80,211,OSMAN?YE,SUMBAS,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
46,213,KAHRAMANMARA?,PAZARCIK,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
47,214,MARD?N,M?DYAT,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
51,215,N??DE,ULUKI?LA,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
80,216,OSMAN?YE,KAD?RL?,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
30,217,HAKKAR?,ÇUKURCA,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
48,218,MU?LA,YATA?AN,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
2,220,ADIYAMAN,SAMSAT,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
47,221,MARD?N,MAZIDA?I,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
48,222,MU?LA,KAVAKLIDERE,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
42,223,KONYA,SEYD??EH?R,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
1,225,ADANA,ALADA?,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
20,226,DEN?ZL?,KALE,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
63,227,?ANLIURFA,H?LVAN,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
20,228,DEN?ZL?,ACIPAYAM,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
15,229,BURDUR,A?LASUN,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
48,230,MU?LA,M?LAS,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
32,231,ISPARTA,SÜTÇÜLER,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
42,232,KONYA,ÇUMRA,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
2,233,ADIYAMAN,BESN?,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
9,234,AYDIN,D?D?M,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
73,235,?IRNAK,ULUDERE,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
20,238,DEN?ZL?,SER?NH?SAR,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
1,239,ADANA,KOZAN,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
46,240,KAHRAMANMARA?,ANDIRIN,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
46,241,KAHRAMANMARA?,ÇA?LAYANCER?T,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
46,242,KAHRAMANMARA?,DULKAD?RO?LU,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
30,243,HAKKAR?,?EMD?NL?,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
47,244,MARD?N,DARGEÇ?T,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
73,245,?IRNAK,GÜÇLÜKONAK,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
47,246,MARD?N,SAVUR,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
9,247,AYDIN,KARPUZLU,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
20,248,DEN?ZL?,TAVAS,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
15,249,BURDUR,YE??LOVA,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
15,253,BURDUR,MERKEZ,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
32,254,ISPARTA,YEN??ARBADEML?,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
32,256,ISPARTA,AKSU,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
42,257,KONYA,MERKEZ,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
72,258,BATMAN,GERCÜ?,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
72,259,BATMAN,HASANKEYF,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
21,260,D?YARBAKIR,ÇINAR,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
73,261,?IRNAK,MERKEZ,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
2,263,ADIYAMAN,TUT,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
9,264,AYDIN,Ç?NE,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
2,265,ADIYAMAN,GÖLBA?I,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
32,266,ISPARTA,MERKEZ,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
20,267,DEN?ZL?,ÇARDAK,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
42,268,KONYA,ERE?L?,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
42,270,KONYA,KARAPINAR,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
20,271,DEN?ZL?,HONAZ,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
20,272,DEN?ZL?,BABADA?,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
9,273,AYDIN,BOZDO?AN,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
46,274,KAHRAMANMARA?,ON?K? ?UBAT,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
51,275,N??DE,BOR,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
9,276,AYDIN,KARACASU,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
9,277,AYDIN,KOÇARLI,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
21,278,D?YARBAKIR,MERKEZ,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
2,279,ADIYAMAN,MERKEZ,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
51,280,N??DE,ÇAMARDI,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
73,281,?IRNAK,BEYTÜ??EBAP,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
9,282,AYDIN,YEN?PAZAR,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
